quote,base,basePrice,quotePrice,txHash,source,blockUnixTime,txType,owner,side,alias,pricePair,from,to,tokenPrice,poolId,timestamp
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 116604, 'feeInfo': None, 'uiAmount': 0.000116604, 'price': None, 'nearestPrice': 165.28120424571426, 'changeAmount': 116604, 'uiChangeAmount': 0.000116604}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 2567017948, 'uiAmount': 2567.017948, 'price': None, 'nearestPrice': 7.62423270152354e-06, 'changeAmount': -2567017948, 'uiChangeAmount': -2567.017948}",,,4eeCJAaBSte6H281HyScdTajWaF3LBB39KMNWGgXn3YHRuKw7tuM9rYvu1XbS1fSZVrgWrZun7uiRYMoRi5HKE3u,raydium,1729668086,swap,H4dWNS7ydys4Je2G4WgsmJDSmqGtNmf8CT99r9rDnacf,sell,,4.5423913023610844e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 2567017948, 'uiAmount': 2567.017948, 'price': None, 'nearestPrice': 7.62423270152354e-06, 'changeAmount': -2567017948, 'uiChangeAmount': -2567.017948}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 116604, 'feeInfo': None, 'uiAmount': 0.000116604, 'price': None, 'nearestPrice': 165.28120424571426, 'changeAmount': 116604, 'uiChangeAmount': 0.000116604}",,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-23 07:21:26
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2908533, 'feeInfo': None, 'uiAmount': 0.002908533, 'price': None, 'nearestPrice': 167.81365085851644, 'changeAmount': 2908533, 'uiChangeAmount': 0.002908533}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 64018447558, 'uiAmount': 64018.447558, 'price': 7.62423270152354e-06, 'nearestPrice': 7.034834069051546e-06, 'changeAmount': -64018447558, 'uiChangeAmount': -64018.447558}",7.62423270152354e-06,,52ESaEP6ZNHJEP8yJphXCHyYnww6it5KVdmruPPXvHFLfmxDCgu25QMxB9r8fDscNKPC1AoRs7aSyJEnGbbyC9eH,raydium,1729598305,swap,EUTgxeNEn5e6gWZfBGrCxFUeMUAmPgVqiCmNtiAaoWqJ,sell,,4.543273245364005e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 64018447558, 'uiAmount': 64018.447558, 'price': 7.62423270152354e-06, 'nearestPrice': 7.034834069051546e-06, 'changeAmount': -64018447558, 'uiChangeAmount': -64018.447558}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2908533, 'feeInfo': None, 'uiAmount': 0.002908533, 'price': None, 'nearestPrice': 167.81365085851644, 'changeAmount': 2908533, 'uiChangeAmount': 0.002908533}",7.62423270152354e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-22 11:58:25
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 991693, 'feeInfo': None, 'uiAmount': 0.000991693, 'price': None, 'nearestPrice': 154.80326788238614, 'changeAmount': 991693, 'uiChangeAmount': 0.000991693}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 21822450342, 'uiAmount': 21822.450342, 'price': 7.034834069051546e-06, 'nearestPrice': 6.95569405486631e-06, 'changeAmount': -21822450342, 'uiChangeAmount': -21822.450342}",7.034834069051546e-06,,2kQPgHnmVg1FyTEmJQt5bhhKBNERNF4CCazUdLt6ZxwPjL1nmsByUnbS25MqkmgBgbzHBw68pUHWZ86xHzCdNPUg,raydium,1729265507,swap,jTKte86n1XN2Xb9Gasda3Z2Wj8oPnGPGqmyqEdFdq8y,sell,,4.5443705196174255e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 21822450342, 'uiAmount': 21822.450342, 'price': 7.034834069051546e-06, 'nearestPrice': 6.95569405486631e-06, 'changeAmount': -21822450342, 'uiChangeAmount': -21822.450342}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 991693, 'feeInfo': None, 'uiAmount': 0.000991693, 'price': None, 'nearestPrice': 154.80326788238614, 'changeAmount': 991693, 'uiChangeAmount': 0.000991693}",7.034834069051546e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-18 15:31:47
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 26751459, 'feeInfo': None, 'uiAmount': 0.026751459, 'price': None, 'nearestPrice': 152.7989906107777, 'changeAmount': 26751459, 'uiChangeAmount': 0.026751459}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 587661835084, 'uiAmount': 587661.835084, 'price': 6.95569405486631e-06, 'nearestPrice': 7.00529556767644e-06, 'changeAmount': -587661835084, 'uiChangeAmount': -587661.835084}",6.95569405486631e-06,,cwuWBv6B4hrRo8TBz7PgFt3EiYUhKFXA3ZETT5SfFY95wYdRWnVxhyvKLiwQVxEdmhWJt36zVyEL7eb4tJdkFPu,raydium,1729218753,swap,5gNZ2guYghXr34GDRCNN7oAtNiAS3csnYEKeRab5fHtZ,sell,,4.5521858665836556e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 587661835084, 'uiAmount': 587661.835084, 'price': 6.95569405486631e-06, 'nearestPrice': 7.00529556767644e-06, 'changeAmount': -587661835084, 'uiChangeAmount': -587661.835084}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 26751459, 'feeInfo': None, 'uiAmount': 0.026751459, 'price': None, 'nearestPrice': 152.7989906107777, 'changeAmount': 26751459, 'uiChangeAmount': 0.026751459}",6.95569405486631e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-18 02:32:33
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 89815474, 'feeInfo': None, 'uiAmount': 0.089815474, 'price': None, 'nearestPrice': 152.78528540289346, 'changeAmount': 89815474, 'uiChangeAmount': 0.089815474}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 1958872783613, 'uiAmount': 1958872.783613, 'price': 7.00529556767644e-06, 'nearestPrice': 7.101140505250434e-06, 'changeAmount': -1958872783613, 'uiChangeAmount': -1958872.783613}",7.00529556767644e-06,,4KNWWJ1z8HCEY8HJY85FCCNkXXqG9pnhZRtB4Nyv94eqT5LaevzbnXFz5UaErrYYJHsiVM19WLudzV3FsQgvisUF,raydium,1729218725,swap,5gNZ2guYghXr34GDRCNN7oAtNiAS3csnYEKeRab5fHtZ,sell,,4.5850590580130384e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 1958872783613, 'uiAmount': 1958872.783613, 'price': 7.00529556767644e-06, 'nearestPrice': 7.101140505250434e-06, 'changeAmount': -1958872783613, 'uiChangeAmount': -1958872.783613}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 89815474, 'feeInfo': None, 'uiAmount': 0.089815474, 'price': None, 'nearestPrice': 152.78528540289346, 'changeAmount': 89815474, 'uiChangeAmount': 0.089815474}",7.00529556767644e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-18 02:32:05
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1006620, 'feeInfo': None, 'uiAmount': 0.00100662, 'price': None, 'nearestPrice': 154.01233274431547, 'changeAmount': 1006620, 'uiChangeAmount': 0.00100662}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 21831971114, 'uiAmount': 21831.971114, 'price': 7.101140505250434e-06, 'nearestPrice': 7.156007934117566e-06, 'changeAmount': -21831971114, 'uiChangeAmount': -21831.971114}",7.101140505250434e-06,,4nfghWM2rkaAngiYjWEeLb2UGP5eeRaLS9RSzypgnQsVxLpp4ECKksvVyZTiNjFDk4sMH3zTJED6k1wQBA8rk3s3,raydium,1729113549,swap,5q2fRxrUrXChFw3xmQwu3kXW4svm632tzRuSTq2KEorS,sell,,4.610760955773221e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 21831971114, 'uiAmount': 21831.971114, 'price': 7.101140505250434e-06, 'nearestPrice': 7.156007934117566e-06, 'changeAmount': -21831971114, 'uiChangeAmount': -21831.971114}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 1006620, 'feeInfo': None, 'uiAmount': 0.00100662, 'price': None, 'nearestPrice': 154.01233274431547, 'changeAmount': 1006620, 'uiChangeAmount': 0.00100662}",7.101140505250434e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-16 21:19:09
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2000000, 'uiAmount': 0.002, 'price': None, 'nearestPrice': 154.43654804163404, 'changeAmount': -2000000, 'uiChangeAmount': -0.002}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 43162766018, 'feeInfo': None, 'uiAmount': 43162.766018, 'price': 7.156007934117566e-06, 'nearestPrice': 7.264805320308687e-06, 'changeAmount': 43162766018, 'uiChangeAmount': 43162.766018}",7.156007934117566e-06,,3CtXgkpqCvdSEiN1F9UPeBfBwEfSLT7Qa2Y26ZAqHGrh5f7JyEduCJXTDXL6ENXQWswSY7eH4CPUsiyn5ooCynEC,raydium,1729020701,swap,J3Cs1wLo8t5wwqnHeDx9mxoK9mgM3k3qojk5261eXnGd,buy,,4.633623339074117e-08,"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 2000000, 'uiAmount': 0.002, 'price': None, 'nearestPrice': 154.43654804163404, 'changeAmount': -2000000, 'uiChangeAmount': -0.002}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 43162766018, 'feeInfo': None, 'uiAmount': 43162.766018, 'price': 7.156007934117566e-06, 'nearestPrice': 7.264805320308687e-06, 'changeAmount': 43162766018, 'uiChangeAmount': 43162.766018}",7.156007934117566e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-15 19:31:41
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 46244712, 'feeInfo': None, 'uiAmount': 0.046244712, 'price': None, 'nearestPrice': 157.143458804228, 'changeAmount': 46244712, 'uiChangeAmount': 0.046244712}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 1000309529943, 'uiAmount': 1000309.529943, 'price': 7.264805320308687e-06, 'nearestPrice': 7.366665822111466e-06, 'changeAmount': -1000309529943, 'uiChangeAmount': -1000309.529943}",7.264805320308687e-06,,4gAX9hKrBas4VTReV2bZPHpicwgFyKyxECMZN9CN9jx3xngnqM5BuzdbqBGQiNhTpSon82TWAqWQQebsxJ3QPBpT,raydium,1728956648,swap,3v86rH4uVFinUr3bzrnAjBUuVMwCRnAgkmBTe2SRrzAU,sell,,4.623040230620929e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 1000309529943, 'uiAmount': 1000309.529943, 'price': 7.264805320308687e-06, 'nearestPrice': 7.366665822111466e-06, 'changeAmount': -1000309529943, 'uiChangeAmount': -1000309.529943}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 46244712, 'feeInfo': None, 'uiAmount': 0.046244712, 'price': None, 'nearestPrice': 157.143458804228, 'changeAmount': 46244712, 'uiChangeAmount': 0.046244712}",7.264805320308687e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-15 01:44:08
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 185519495, 'feeInfo': None, 'uiAmount': 0.185519495, 'price': None, 'nearestPrice': 157.10688576790548, 'changeAmount': 185519495, 'uiChangeAmount': 0.185519495}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 3956523997763, 'uiAmount': 3956523.997763, 'price': 7.366665822111466e-06, 'nearestPrice': 7.540105834037805e-06, 'changeAmount': -3956523997763, 'uiChangeAmount': -3956523.997763}",7.366665822111466e-06,,XRgWVnNK6CcJMxrSy1caqUHriqW7AhormiKxCQWL1Mdrme9MjBnRLS674XX3BHvjwQ8X3j4KbjrjMrYYRP8kYQL,raydium,1728956571,swap,5e5AXfKNFyGaAExPpG67uxvCkTYTpqfkuDcZy3NzafbZ,sell,,4.688951592480972e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 3956523997763, 'uiAmount': 3956523.997763, 'price': 7.366665822111466e-06, 'nearestPrice': 7.540105834037805e-06, 'changeAmount': -3956523997763, 'uiChangeAmount': -3956523.997763}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 185519495, 'feeInfo': None, 'uiAmount': 0.185519495, 'price': None, 'nearestPrice': 157.10688576790548, 'changeAmount': 185519495, 'uiChangeAmount': 0.185519495}",7.366665822111466e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-15 01:42:51
"{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 188428540, 'feeInfo': None, 'uiAmount': 0.18842854, 'price': None, 'nearestPrice': 157.20247260596656, 'changeAmount': 188428540, 'uiChangeAmount': 0.18842854}","{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 3928516793997, 'uiAmount': 3928516.793997, 'price': 7.540105834037805e-06, 'nearestPrice': 7.652997617368842e-06, 'changeAmount': -3928516793997, 'uiChangeAmount': -3928516.793997}",7.540105834037805e-06,,2NttH3BX6z5pindGNmCGzgcB2JkbeBQLmvmX12WeiVj9FfTetSssgoJrv7Zx63V1Vyee5FYxtqv67mwGqzKSMuGT,raydium,1728956353,swap,8LmFKbPKxAoCw6VhpaLT2eEfa7TdqCQnoysSXFCuWUkq,sell,,4.7964295402257075e-08,"{'symbol': '', 'decimals': 6, 'address': '3gHTnDrkd6x4ERgR6i8mpTkpEajxkDS2rtw534TN7AoW', 'amount': 3928516793997, 'uiAmount': 3928516.793997, 'price': 7.540105834037805e-06, 'nearestPrice': 7.652997617368842e-06, 'changeAmount': -3928516793997, 'uiChangeAmount': -3928516.793997}","{'symbol': 'SOL', 'decimals': 9, 'address': 'So11111111111111111111111111111111111111112', 'amount': 188428540, 'feeInfo': None, 'uiAmount': 0.18842854, 'price': None, 'nearestPrice': 157.20247260596656, 'changeAmount': 188428540, 'uiChangeAmount': 0.18842854}",7.540105834037805e-06,GYbusu8bdbcQSY52xWHbc2TcLyFFuBQppA5cAgrQcQPf,2024-10-15 01:39:13
